ID,risk_probability_default,decision
5068894,0.9999999968015127,Rejected
5068895,1.7610017076003e-08,Approved
5068896,0.9999999968015127,Rejected
5068897,1.7610017076003e-08,Approved
5068898,1.7616909532252014e-08,Approved
5068899,1.7610017076003e-08,Approved
5068900,1.795187593852828e-08,Approved
5068901,1.7372420757809977e-08,Approved
5068902,1.7372420757809977e-08,Approved
5068903,1.795187593852828e-08,Approved
5068905,1.641316731387127e-08,Approved
5068906,1.613064321427017e-08,Approved
5068907,1.6218743486395526e-08,Approved
5068908,1.7129621184178682e-08,Approved
5068909,1.712962123277855e-08,Approved
5068911,0.9999999968754003,Rejected
5068912,0.9999999968379438,Rejected
5068913,0.9999999968379438,Rejected
5068914,1.7757266142688408e-08,Approved
5068915,1.6445402425946752e-08,Approved
5068916,1.6445402425946752e-08,Approved
5068917,1.6445402425946752e-08,Approved
5068918,1.6250596626630582e-08,Approved
5068919,1.6445402425946752e-08,Approved
5068920,1.6445402425976434e-08,Approved
5068921,1.7363327953707353e-08,Approved
5068922,1.736332805534336e-08,Approved
5068923,1.854707687987225e-08,Approved
5068924,1.7358401694598805e-08,Approved
5068925,1.7358401694598805e-08,Approved
5068926,1.667894175588553e-08,Approved
5068927,1.8094062140357422e-08,Approved
5068928,1.7767008961567494e-08,Approved
5068929,1.8031607436557104e-08,Approved
5068930,1.8031607467641874e-08,Approved
5068931,1.8094061956430458e-08,Approved
5068932,1.809406196099301e-08,Approved
5068933,1.831096637543526e-08,Approved
5068934,0.999999996550496,Rejected
5068935,0.999999996550496,Rejected
5068936,0.999999996550496,Rejected
5068937,0.999999996550496,Rejected
5068940,0.9999999840050562,Rejected
5068943,1.577160155077087e-08,Approved
5068946,1.577160155077087e-08,Approved
5068947,1.577160155077087e-08,Approved
5068948,1.577160155077087e-08,Approved
5068949,1.577160155077087e-08,Approved
5068950,1.577160155077087e-08,Approved
5068951,1.8390631238263817e-08,Approved
5068952,1.8287598126974304e-08,Approved
5068953,1.8072851927720424e-08,Approved
5068954,1.8287598126974304e-08,Approved
5068955,1.8287598126974304e-08,Approved
5068957,1.6565552735407154e-08,Approved
5068959,0.9999999449299662,Approved
5068962,1.713316513475043e-08,Approved
5068963,0.9999999935003028,Rejected
5068964,1.713316512158478e-08,Approved
5068966,1.8182534812575417e-08,Approved
5068967,0.9999999958404486,Rejected
5068968,1.8182534812575417e-08,Approved
5068971,1.8027158378536967e-08,Approved
5068972,1.6369944268773658e-08,Approved
5068973,1.7813615870692476e-08,Approved
5068974,1.6369944268773658e-08,Approved
5068975,1.6369944268773658e-08,Approved
5068976,1.675695331760197e-08,Approved
5068978,1.7296614504955464e-08,Approved
5068979,0.9999999884450491,Rejected
5068980,1.709172537329768e-08,Approved
5068981,1.7091725368987877e-08,Approved
5068982,1.6826587982352178e-08,Approved
5068983,1.6249607889484274e-08,Approved
5068984,1.6826587982352178e-08,Approved
5068986,1.7019924356267135e-08,Approved
5068988,1.802172688715154e-08,Approved
5068989,1.802172688715154e-08,Approved
5068990,1.8021726739614938e-08,Approved
5068991,1.701992435136835e-08,Approved
5068992,1.7019924356267135e-08,Approved
5068993,1.6661322239084052e-08,Approved
5068995,1.6661322223432382e-08,Approved
5068996,1.622659629367404e-08,Approved
5068997,1.6661322239084052e-08,Approved
5068998,0.99999998030531,Rejected
5068999,1.646395886940609e-08,Approved
5069000,1.6661322239084052e-08,Approved
5069001,1.7307845149542097e-08,Approved
5069002,0.9999999965794963,Rejected
5069003,0.9999999945708884,Rejected
5069004,1.7335091770582756e-08,Approved
5069005,1.7777637071148255e-08,Approved
5069006,1.6623517212880842e-08,Approved
5069007,1.7335091770582756e-08,Approved
5069008,1.7777637071148255e-08,Approved
5069009,1.6831608564736267e-08,Approved
5069010,1.6831608564736267e-08,Approved
5069011,1.7033379246710707e-08,Approved
5069013,1.9918474852826228e-08,Approved
5069017,1.9918474852826228e-08,Approved
5069018,1.949946991077441e-08,Approved
5069019,1.7500934340785635e-08,Approved
5069020,1.6681851965296805e-08,Approved
5069022,1.9918474852826228e-08,Approved
5069026,1.681600388045184e-08,Approved
5069028,1.8185749498340146e-08,Approved
5069030,1.8185749498340146e-08,Approved
5069031,0.9999999845401075,Rejected
5069032,1.671543259247362e-08,Approved
5069033,1.69158107148867e-08,Approved
5069034,0.9999999967922979,Rejected
5069035,1.8192509151899165e-08,Approved
5069036,1.69158107148867e-08,Approved
5069038,0.9999999966785975,Rejected
5069039,1.7362260580443846e-08,Approved
5069042,1.7830729772752044e-08,Approved
5069043,1.713603833304429e-08,Approved
5069044,0.9999999957418657,Rejected
5069045,1.7136038360642036e-08,Approved
5069046,0.9999999945537623,Rejected
5069047,1.6986470065390505e-08,Approved
5069048,1.6550255810076342e-08,Approved
5069049,1.6986470065390505e-08,Approved
5069050,1.6695593212712024e-08,Approved
5069051,1.669559322554155e-08,Approved
5069052,1.6695593216079675e-08,Approved
5069053,1.7116221650979003e-08,Approved
5069055,1.669559322554155e-08,Approved
5069056,1.6695593212712024e-08,Approved
5069057,1.669559322554155e-08,Approved
5069058,1.669559322554155e-08,Approved
5069060,1.669559322554155e-08,Approved
5069061,1.6695593212712024e-08,Approved
5069062,1.6354413098686526e-08,Approved
5069063,1.6354413098686526e-08,Approved
5069064,1.7503016320415097e-08,Approved
5069065,1.6695593212742276e-08,Approved
5069066,1.9710501496794492e-08,Approved
5069067,0.9999999967923838,Rejected
5069068,1.763509943452849e-08,Approved
5069069,1.7779943225391566e-08,Approved
5069070,1.7779943243544256e-08,Approved
5069071,0.999999994853441,Rejected
5069072,1.7779943329466223e-08,Approved
5069073,0.9999999967958857,Rejected
5069077,0.9999999968026301,Rejected
5069078,0.9999999968026301,Rejected
5069079,1.840140657269092e-08,Approved
5069080,0.9999999812667187,Rejected
5069082,1.7213151226722032e-08,Approved
5069083,1.7213151226722032e-08,Approved
5069084,1.6640991507146578e-08,Approved
5069085,1.70868344355809e-08,Approved
5069088,0.999999995314869,Rejected
5069092,1.807007765622071e-08,Approved
5069093,0.999999995314869,Rejected
5069094,1.741222096659395e-08,Approved
5069096,1.741222096659395e-08,Approved
5069097,1.7412220990211348e-08,Approved
5069098,1.816988059923479e-08,Approved
5069099,0.9999999968118147,Rejected
5069100,1.8169880605175416e-08,Approved
5069101,1.76927806790259e-08,Approved
5069104,1.7142510786800143e-08,Approved
5069105,1.6939447454717045e-08,Approved
5069106,1.7142510775630633e-08,Approved
5069107,1.7142510786800143e-08,Approved
5069110,1.806388828274299e-08,Approved
5069111,1.806388828274299e-08,Approved
5069112,1.706249373219328e-08,Approved
5069113,1.706249373219328e-08,Approved
5069114,1.706249373219328e-08,Approved
5069115,1.6718097773800556e-08,Approved
5069116,1.713603823214198e-08,Approved
5069117,1.7684815431794553e-08,Approved
5069118,1.783072956679331e-08,Approved
5069119,1.683941467736948e-08,Approved
5069122,1.7387826610126508e-08,Approved
5069123,1.7296065698599667e-08,Approved
5069124,1.716113868059379e-08,Approved
5069125,1.674649957748413e-08,Approved
5069126,1.7190887399793035e-08,Approved
5069127,1.7190887399793035e-08,Approved
5069130,1.9034500759898414e-08,Approved
5069131,1.7688695908321898e-08,Approved
5069133,1.8543867811897853e-08,Approved
5069134,1.9034500702478494e-08,Approved
5069135,1.7076725883139215e-08,Approved
5069136,1.9034500679920435e-08,Approved
5069137,1.9034500759898414e-08,Approved
5069138,1.8372474354647182e-08,Approved
5069139,0.9999999958309986,Rejected
5069140,1.9034500759898414e-08,Approved
5069141,1.8543867811897853e-08,Approved
5069142,1.9034500759898414e-08,Approved
5069143,1.8154841358590612e-08,Approved
5069144,0.9999999963610371,Rejected
5069146,1.6381041111436488e-08,Approved
5069147,1.691033325016723e-08,Approved
5069148,0.9999999907963203,Rejected
5069149,0.9999999965267656,Rejected
5069152,0.9999999966600115,Rejected
5069153,0.9999999961093575,Rejected
5069159,0.9999999965267656,Rejected
5069160,0.9999999966199731,Rejected
5069161,0.9999999965267656,Rejected
5069162,0.9999999929517738,Rejected
5069163,0.9999999965267656,Rejected
5069164,0.9999999966600115,Rejected
5069165,0.999999996263367,Rejected
5069167,1.7914590023312928e-08,Approved
5069168,1.6650006664654368e-08,Approved
5069169,1.803580338542652e-08,Approved
5069170,1.803580338542652e-08,Approved
5069171,1.803580338542652e-08,Approved
5069172,1.8038371364168943e-08,Approved
5069173,0.9999999967772937,Rejected
5069175,1.6549084101397856e-08,Approved
5069176,1.6679198910883684e-08,Approved
5069177,1.708683655529818e-08,Approved
5069178,1.7858421719860018e-08,Approved
5069179,1.6849036307448438e-08,Approved
5069180,1.7051015893219698e-08,Approved
5069184,1.618689964331581e-08,Approved
5069185,1.6380941739508005e-08,Approved
5069186,1.6380941739508005e-08,Approved
5069187,1.6380941739508005e-08,Approved
5069188,1.6380941739508005e-08,Approved
5069191,1.7407278261798115e-08,Approved
5069192,1.7407278261798115e-08,Approved
5069195,1.7262802253147202e-08,Approved
5069197,1.6547120541517323e-08,Approved
5069198,1.6547120538179623e-08,Approved
5069199,1.6547120550895056e-08,Approved
5069200,1.755495852129389e-08,Approved
5069201,1.755495852129389e-08,Approved
5069202,1.755495852129389e-08,Approved
5069206,1.731277162564052e-08,Approved
5069207,1.7008099494365328e-08,Approved
5069208,1.710769143643421e-08,Approved
5069209,1.731277162564052e-08,Approved
5069210,1.710769143643421e-08,Approved
5069211,1.729599710408595e-08,Approved
5069216,0.9999999967433824,Rejected
5069220,1.7571456802544112e-08,Approved
5069221,1.8388567616316738e-08,Approved
5069222,1.8677433823097485e-08,Approved
5069223,1.8388567616316738e-08,Approved
5069224,1.767719590681108e-08,Approved
5069226,1.7671868373650766e-08,Approved
5069227,1.7366110808366896e-08,Approved
5069228,1.736611081613872e-08,Approved
5069229,1.767719590681108e-08,Approved
5069231,1.704686671037195e-08,Approved
5069232,1.7046866710341186e-08,Approved
5069233,1.7564725758179056e-08,Approved
5069234,0.9999999957193462,Rejected
5069235,1.8203778022285103e-08,Approved
5069237,1.7132912815416593e-08,Approved
5069238,1.6605391740066064e-08,Approved
5069239,1.718713840180593e-08,Approved
5069240,1.718713840180593e-08,Approved
5069242,1.6662474634230285e-08,Approved
5069248,2.714211520860104e-08,Approved
5069249,2.714211523017221e-08,Approved
5069250,2.714211523017221e-08,Approved
5069251,2.714211520860104e-08,Approved
5069252,2.714211520860104e-08,Approved
5069253,1.8402585598103592e-08,Approved
5069254,1.8402585598103592e-08,Approved
5069255,1.8402585620825056e-08,Approved
5069256,1.8364910684270385e-08,Approved
5069257,1.7252903461771877e-08,Approved
5069258,1.7252903461771877e-08,Approved
5069259,1.7323520802600176e-08,Approved
5069260,1.7252903461771877e-08,Approved
5069263,1.7323520802600176e-08,Approved
5069264,1.7252903461771877e-08,Approved
5069265,1.7323520802600176e-08,Approved
5069266,1.7252903461771877e-08,Approved
5069267,1.7252903461771877e-08,Approved
5069268,1.7323520802600176e-08,Approved
5069271,1.768481547909342e-08,Approved
5069273,1.672074640108163e-08,Approved
5069274,1.7504311376780096e-08,Approved
5069276,1.725211624467249e-08,Approved
5069277,1.7501784129250188e-08,Approved
5069278,0.9999999916443744,Rejected
5069279,0.9999999968634488,Rejected
5069280,0.9999999909653131,Rejected
5069281,1.7501784149715354e-08,Approved
5069282,1.7501784129250188e-08,Approved
5069283,0.99999999022995,Rejected
5069284,1.7501784129250188e-08,Approved
5069285,0.9999999953640877,Rejected
5069286,1.8203153526540284e-08,Approved
5069287,1.745647556055694e-08,Approved
5069288,1.6909630305778442e-08,Approved
5069289,1.6909630305778442e-08,Approved
5069290,1.6709325577951414e-08,Approved
5069292,1.6645311078418334e-08,Approved
5069294,1.6830076114588603e-08,Approved
5069296,0.9999999967830753,Rejected
5069297,1.711518912325015e-08,Approved
5069298,0.9999999965687063,Rejected
5069299,1.711518912325015e-08,Approved
5069300,1.7066661867662945e-08,Approved
5069301,1.711518912325015e-08,Approved
5069302,1.7066661938613697e-08,Approved
5069303,1.6912449364789453e-08,Approved
5069304,1.711518912325015e-08,Approved
5069305,1.711518912325015e-08,Approved
5069309,1.730747392577231e-08,Approved
5069310,1.730747392577231e-08,Approved
5069311,1.730747392577231e-08,Approved
5069312,1.7355320298440186e-08,Approved
5069313,1.6617562961196438e-08,Approved
5069314,1.6617562961196438e-08,Approved
5069315,1.735532028713202e-08,Approved
5069317,1.763794733994044e-08,Approved
5069318,1.6879736689402655e-08,Approved
5069319,1.763794733994044e-08,Approved
5069320,1.766025872909434e-08,Approved
5069321,1.7660258700005716e-08,Approved
5069322,1.766025872909434e-08,Approved
5069324,1.880183043318012e-08,Approved
5069325,0.9999999966310094,Rejected
5069326,0.9999999966310094,Rejected
5069327,0.9999999874430753,Rejected
5069328,1.655324464333621e-08,Approved
5069329,1.7359186581706828e-08,Approved
5069330,1.66003120220587e-08,Approved
5069331,1.6474978473807576e-08,Approved
5069332,1.6474978473807576e-08,Approved
5069333,1.6474978484080683e-08,Approved
5069334,1.72399581401688e-08,Approved
5069335,1.83785662701807e-08,Approved
5069336,1.6474978473807576e-08,Approved
5069337,1.6474978473807576e-08,Approved
5069338,1.6474978473807576e-08,Approved
5069339,1.6474978473807576e-08,Approved
5069340,1.6474978484080683e-08,Approved
5069341,1.639502251954708e-08,Approved
5069342,1.72399581401688e-08,Approved
5069343,1.744662386720126e-08,Approved
5069344,1.7239958093996762e-08,Approved
5069346,0.9999999922739858,Rejected
5069347,1.578123573676323e-08,Approved
5069349,1.6290383054480294e-08,Approved
5069350,1.579981815579052e-08,Approved
5069352,1.6290383054480294e-08,Approved
5069353,1.5781235748890015e-08,Approved
5069363,0.9999999967830753,Rejected
5069364,0.9999999967830775,Rejected
5069365,1.8538442685205025e-08,Approved
5069369,1.9010719142052184e-08,Approved
5069373,1.704252922902952e-08,Approved
5069375,1.7240315976500774e-08,Approved
5069376,1.654095766014406e-08,Approved
5069378,1.7975238177186915e-08,Approved
5069379,1.7975238177186915e-08,Approved
5069380,1.7975238177186915e-08,Approved
5069381,1.7975238177186915e-08,Approved
5069382,1.691995216229253e-08,Approved
5069383,1.691995215891016e-08,Approved
5069384,0.9999999968096842,Rejected
5069385,1.691995215891016e-08,Approved
5069386,1.691995216229253e-08,Approved
5069387,1.7053585607331873e-08,Approved
5069389,1.685157561555955e-08,Approved
5069390,1.7053585596220306e-08,Approved
5069391,1.77156081391151e-08,Approved
5069392,1.7053585607331873e-08,Approved
5069393,0.9999999883731633,Rejected
5069394,0.9999999847573879,Rejected
5069395,1.6712172643917513e-08,Approved
5069396,1.6712172643917513e-08,Approved
5069397,1.6912511530490535e-08,Approved
5069398,1.6712172643917513e-08,Approved
5069399,1.6912511530490535e-08,Approved
5069400,1.6594151836298407e-08,Approved
5069401,1.788433281502913e-08,Approved
5069402,1.7884332817205175e-08,Approved
5069403,1.7884332817205175e-08,Approved
5069406,0.9999999893569175,Rejected
5069411,0.999999984840009,Rejected
5069413,1.6266539179090172e-08,Approved
5069415,0.9999999966653286,Rejected
5069416,1.727394545005908e-08,Approved
5069417,1.727394553120634e-08,Approved
5069418,1.7481018699668093e-08,Approved
5069419,1.530805410401887e-08,Approved
5069420,1.6912998168865173e-08,Approved
5069421,1.6912998120880026e-08,Approved
5069423,2.382797936514692e-08,Approved
5069425,0.9999999968055691,Rejected
5069426,2.340865188694231e-08,Approved
5069427,2.340865188694231e-08,Approved
5069428,0.9999999864946196,Rejected
5069429,2.055085409155818e-08,Approved
5069432,1.9920468182417263e-08,Approved
5069433,2.382797936514692e-08,Approved
5069434,2.055085409155818e-08,Approved
5069435,2.3827979328185635e-08,Approved
5069436,2.382797936514692e-08,Approved
5069437,2.382797936514692e-08,Approved
5069438,2.382797936514692e-08,Approved
5069439,0.9999999748073531,Rejected
5069440,1.7220912692238776e-08,Approved
5069441,1.6974576567532928e-08,Approved
5069442,1.6974576567532928e-08,Approved
5069443,1.6814622103597414e-08,Approved
5069444,0.9999999966397368,Rejected
5069445,1.754862459503683e-08,Approved
5069446,1.71794717274348e-08,Approved
5069447,1.6289047301808834e-08,Approved
5069448,0.9999999966397368,Rejected
5069449,1.647184859454463e-08,Approved
5069450,1.6555673583466596e-08,Approved
5069451,1.6555673583466596e-08,Approved
5069452,1.6754136381606957e-08,Approved
5069453,0.999999995983212,Rejected
5069455,1.6933812101393117e-08,Approved
5069456,1.76730187690515e-08,Approved
5069457,1.7242285391454974e-08,Approved
5069458,1.662351727185924e-08,Approved
5069459,1.80375091039489e-08,Approved
5069460,1.662351727185924e-08,Approved
5069461,1.80375091039489e-08,Approved
5069462,1.80375091039489e-08,Approved
5069463,0.999999981144532,Rejected
